#,Product_titer_(UFC/ml),Recovery_Yield_(%),Optimal_concentration_of_agent_(UFC/ml),Final_batch_duration_(days),Material_Discount,TOTAL_Production_cost_per_dosis
212,1107485235,0.810219756,1000000,3.25,0.072610637,1.072504042
213,1099476464,0.802573121,1000000,3.25,0.11524816,1.075280235
214,1093142846,0.823566179,1000000,3.25,0.065627295,1.071427803
215,1095829955,0.841601112,1000000,3.25,0.141320777,1.019859271
216,1096710892,0.927463992,1000000,3.25,0.108206796,0.935027194
217,1094473360,0.838587181,1000000,3.25,0.035596677,1.061337057
218,1095602885,0.818255191,1000000,3.25,0.121627549,1.056143573
219,1099778421,0.864447998,1000000,3.25,0.090233941,1.006387535
220,1107019152,0.7615476,1000000,3.25,0.028559014,1.158107345
221,1097090396,0.754333052,1000000,3.25,0.094970993,1.154306355
222,1097503422,0.80235889,1000000,3.25,0.067616604,1.094660739
223,1095339191,0.814072374,1000000,3.25,0.072428667,1.079329677
224,1097991501,0.81120655,1000000,3.25,0.105404951,1.068781008
225,1102117787,0.798457637,1000000,3.25,0.095204855,1.08545798
226,1091742375,0.840657526,1000000,3.25,0.022403279,1.065932085
227,1089896501,0.774660665,1000000,3.25,0.036538797,1.153391395
228,1100483324,0.830610562,1000000,3.25,0.112914301,1.038843324
229,1095436713,0.7512456,1000000,3.25,0.012583989,1.192560077
230,1100435960,0.770241159,1000000,3.25,0.088651505,1.129394409
231,1100992526,0.789491585,1000000,3.25,0.043843359,1.117652758
232,1098426977,0.794598555,1000000,3.25,0.059551135,1.107353797
233,1091994980,0.803324582,1000000,3.25,0.084060873,1.09291312
234,1098243843,0.855739652,1000000,3.25,0.074133259,1.023484424
235,1090372817,0.829859041,1000000,3.25,0.1246029,1.045327494
236,1095728052,0.873151259,1000000,3.25,0.082745019,1.002522503
237,1108410104,0.854442503,1000000,3.25,0.076035886,1.014999293
238,1089589634,0.790725892,1000000,3.25,0.048897481,1.125725438
239,1100236868,0.834129873,1000000,3.25,0.09703097,1.040182542
240,1090233612,0.825102224,1000000,3.25,0.082529743,1.066325985
241,1099413788,0.800112368,1000000,3.25,0.089147134,1.088061959
242,1093288154,0.840685264,1000000,3.25,0.071306546,1.047510281
243,1097861650,0.792404612,1000000,3.25,0.071433976,1.10665825
244,1090444641,0.797799837,1000000,3.25,0.080182685,1.103460367
245,1095364610,0.909816837,1000000,3.25,0.084695027,0.961819374
246,1103138149,0.803869346,1000000,3.25,0.06817248,1.08682411
247,1099917358,0.887026653,1000000,3.25,0.105130901,0.975802869
248,1089962426,0.755063266,1000000,3.25,0.094193077,1.161031362
249,1107460433,0.763490666,1000000,3.25,0.045119023,1.148486428
250,1107293720,0.806470901,1000000,3.25,0.0954192,1.069573045
251,1093962063,0.857601713,1000000,3.25,0.12674838,1.007467841
252,1107886606,0.842032213,1000000,3.25,0.103164692,1.021219848
253,1103574252,0.825840122,1000000,3.25,0.094556072,1.048308094
254,1090314051,0.813137417,1000000,3.25,0.087204213,1.080263811
255,1101973603,0.815731705,1000000,3.25,0.071833554,1.070859306
256,1096446174,0.851615007,1000000,3.25,0.082267689,1.027363976
257,1101534616,0.84695093,1000000,3.25,0.089896062,1.025655633
258,1098519139,0.912219433,1000000,3.25,0.102088091,0.951025123
259,1090998759,0.909679966,1000000,3.25,0.1095585,0.957865896
260,1088171794,0.739738229,1000000,3.25,0.066781497,1.197837517
261,1094450040,0.870790986,1000000,3.25,0.098351,1.001218822
262,1097769768,0.798802515,1000000,3.25,0.017000821,1.117579177
263,1092136522,0.80125518,1000000,3.25,0.126686796,1.080140596
264,1108383614,0.867159516,1000000,3.25,0.09898329,0.992563899
265,1099480838,0.749292401,1000000,3.25,0.041470506,1.18014716
266,1088177747,0.84201882,1000000,3.25,0.09811557,1.041480697
267,1090238272,0.835951654,1000000,3.25,0.130495673,1.035785759
268,1091353950,0.827147417,1000000,3.25,0.077884921,1.06422981
269,1106188541,0.774451898,1000000,3.25,0.088357965,1.117521201
270,1088552555,0.861038839,1000000,3.25,0.073395835,1.026490989
271,1093889935,0.856925839,1000000,3.25,0.118830705,1.011008548
272,1100198196,0.849245296,1000000,3.25,0.037608721,1.041880691
273,1096014844,0.840624002,1000000,3.25,0.099298968,1.035341806
274,1096279197,0.794718206,1000000,3.25,0.057530024,1.110092176
275,1106884816,0.773968333,1000000,3.25,0.110212987,1.10942286
276,1099819999,0.726330237,1000000,3.25,0.099443757,1.194057726
277,1102767217,0.885992482,1000000,3.25,0.051460604,0.991843755
278,1099640764,0.822652937,1000000,3.25,0.033781577,1.077446982
279,1103980159,0.836678712,1000000,3.25,0.078637245,1.039814973
280,1095055625,0.839770199,1000000,3.25,0.02983682,1.06126541
281,1098303082,0.822444648,1000000,3.25,0.090349014,1.059165592
282,1091262192,0.856303291,1000000,3.25,0.082374474,1.026556593
283,1092934784,0.844288722,1000000,3.25,0.062051184,1.046558701
284,1093012213,0.873656271,1000000,3.25,0.077071356,1.006317465
285,1109395820,0.74435684,1000000,3.25,0.051350165,1.17355957
286,1083561195,0.922251415,1000000,3.25,0.080394669,0.960552498
287,1089141793,0.762519251,1000000,3.25,0.104768358,1.146505238
288,1099985790,0.7735311,1000000,3.25,0.103515934,1.119509057
289,1086610386,0.753068112,1000000,3.25,0.071445957,1.176517282
290,1099539285,0.804636421,1000000,3.25,0.113259076,1.073174893
291,1096845062,0.839158737,1000000,3.25,0.064071301,1.048506488
292,1103294470,0.810877527,1000000,3.25,0.085775645,1.071036169
293,1098050594,0.835369585,1000000,3.25,0.076191541,1.047914232
294,1107000386,0.768660269,1000000,3.25,0.087067992,1.125596599
295,1103333464,0.842035707,1000000,3.25,0.042841525,1.046028526
296,1092887132,0.841287333,1000000,3.25,0.092050242,1.039987273
297,1087205120,0.725676077,1000000,3.25,0.099443437,1.209001421
298,1096595069,0.830573018,1000000,3.25,0.076500988,1.055257106
299,1097518420,0.850600376,1000000,3.25,0.093262409,1.02384828
300,1085529315,0.812691856,1000000,3.25,0.092342522,1.083772451
