#,Product_titer_(UFC/ml),Recovery_Yield_(%),Optimal_concentration_of_agent_(UFC/ml),Final_batch_duration_(days),Material_Discount,TOTAL_Production_cost_per_dosis
272,14843523946,0.838819767,100000000,4.75,0.083958323,8.031549132
273,5363306653,0.783076323,100000000,4.75,0.082663818,23.81127655
274,13705280986,0.864042379,100000000,4.75,0.051477031,8.451685732
275,5787457878,0.835795689,100000000,4.75,0.094739086,20.66793222
276,17146942226,0.884708006,100000000,4.75,0.101321548,6.589084455
277,13276541959,0.839325499,100000000,4.75,0.113218121,8.967344414
278,17361689929,0.741777492,100000000,4.75,0.094508764,7.762862894
279,21778147397,0.867151223,100000000,4.75,0.119071302,5.290518931
280,5380075910,0.733012577,100000000,4.75,0.110671783,25.34006758
281,2318535966,0.811063744,100000000,4.75,0.097784016,53.15966992
282,12148361353,0.844051857,100000000,4.75,0.055943751,9.759550716
283,17989356591,0.788487984,100000000,4.75,0.094902789,7.048106637
284,3987841113,0.788265533,100000000,4.75,0.117315676,31.78507336
285,15788299783,0.831826899,100000000,4.75,0.105445174,7.610224653
286,14415570118,0.810827013,100000000,4.75,0.046149124,8.563780693
287,24461859503,0.831253483,100000000,4.75,0.086038887,4.917664468
288,5082136915,0.789079545,100000000,4.75,0.063880125,24.94946517
289,8391652569,0.858283326,100000000,4.75,0.071843552,13.88870098
290,8963202751,0.782054812,100000000,4.75,0.095673808,14.26179468
291,6920489110,0.820482678,100000000,4.75,0.138203782,17.58711773
292,13610314746,0.84962899,100000000,4.75,0.048121906,8.655778675
293,6863196327,0.822228965,100000000,4.75,0.110054032,17.70905082
294,8527852963,0.844248384,100000000,4.75,0.080168834,13.89111874
295,16410921021,0.916647306,100000000,4.75,0.052163596,6.653091122
296,8586543394,0.805349378,100000000,4.75,0.099693914,14.45530105
297,10575113929,0.844694823,100000000,4.75,0.034787166,11.20900305
298,15976442138,0.842163528,100000000,4.75,0.103183093,7.42872855
299,9099781761,0.804486197,100000000,4.75,0.037536267,13.67639841
300,10842347156,0.892702249,100000000,4.75,0.060452157,10.33800119
