#,Product_titer_(UFC/ml),Recovery_Yield_(%),Optimal_concentration_of_agent_(UFC/ml),Final_batch_duration_(days),Material_Discount,TOTAL_Production_cost_per_dosis
142,736709356.4,0.816645558,40000000,4.25,0.073446109,76.53865354
143,661012960.1,0.829397208,40000000,4.25,0.062708993,84.22661114
144,598895319.4,0.748258982,40000000,4.25,0.077322666,102.6525166
145,729238638.1,0.82168978,40000000,4.25,0.131574074,75.68612696
146,739044682.8,0.797096367,40000000,4.25,0.071493494,78.20771703
147,720531343.9,0.909251429,40000000,4.25,0.115869599,69.51116822
148,748962996.9,0.847445706,40000000,4.25,0.036998966,73.23797698
149,680377640.6,0.860750315,40000000,4.25,0.021518439,79.69118789
150,609114055.7,0.851453418,40000000,4.25,0.051568402,89.29262179
151,706928472.7,0.874501995,40000000,4.25,0.088781601,74.18881592
152,763313502.1,0.921717831,40000000,4.25,0.089685308,65.17353428
153,725900213.4,0.788408851,40000000,4.25,0.117105255,79.54664581
154,615796209.3,0.74890081,40000000,4.25,0.090736318,99.40120398
155,699335010.3,0.748511979,40000000,4.25,0.076312799,87.90278116
156,581192960.3,0.847071903,40000000,4.25,0.094676415,93.01756928
157,728100537.9,0.875856675,40000000,4.25,0.133408556,71.08189078
158,645148756,0.832456933,40000000,4.25,0.059263366,86.05740002
159,582745505.7,0.840785005,40000000,4.25,0.099392429,93.34813999
160,709420456.8,0.727103794,40000000,4.25,0.116304308,88.27580374
161,732283969,0.812775776,40000000,4.25,0.027715894,78.28812835
162,664116421.1,0.788745065,40000000,4.25,0.108192825,87.11372991
163,701475511.1,0.881105636,40000000,4.25,0.095785838,74.06944171
164,862419552.9,0.922186181,40000000,4.25,0.081593034,57.77661339
165,707921174.8,0.839674181,40000000,4.25,0.061957908,77.69816689
166,728988221,0.880158754,40000000,4.25,0.104015397,71.19703687
167,864503556.7,0.846225742,40000000,4.25,0.091864156,62.64291156
168,736366339.2,0.822780566,40000000,4.25,0.092218656,75.63220407
169,736510043.2,0.918229205,40000000,4.25,0.126349281,67.15261786
170,654129341.6,0.849574041,40000000,4.25,0.070512535,82.92338421
171,602774743.6,0.8139282,40000000,4.25,0.091280426,93.42219444
172,804667476.6,0.765397654,40000000,4.25,0.09766074,74.29556584
173,747394766.4,0.802495626,40000000,4.25,0.078095654,76.6818023
174,630646249,0.897701763,40000000,4.25,0.102142107,80.7307179
175,653331963.2,0.841939211,40000000,4.25,0.114996807,82.80880215
176,733953639.2,0.877178179,40000000,4.25,0.054806659,71.87117399
177,656100223.6,0.836796976,40000000,4.25,0.099680409,83.30029057
178,716427861.5,0.807994553,40000000,4.25,0.0726175,79.56522656
179,684336408.5,0.794502072,40000000,4.25,0.111534177,83.85360249
180,733632053.5,0.735955795,40000000,4.25,0.023096103,86.40355465
181,682074601.8,0.887893296,40000000,4.25,0.097278838,75.5643984
182,651948660.3,0.846020474,40000000,4.25,0.080947115,83.32362065
183,633823372.3,0.876992471,40000000,4.25,0.051890963,83.30570426
184,744019135.1,0.891449446,40000000,4.25,0.089004802,69.14624124
185,717814596.4,0.872649156,40000000,4.25,0.074471355,73.49246482
186,675594684.6,0.842940217,40000000,4.25,0.097203195,80.35917762
187,706569958.2,0.769025583,40000000,4.25,0.072391828,84.76835111
188,727875362.5,0.794587454,40000000,4.25,0.069809358,79.69343161
189,578201105.1,0.817843845,40000000,4.25,0.121184437,96.16889326
190,652701505.8,0.753308625,40000000,4.25,0.040217891,94.46276626
191,721013992.8,0.813833076,40000000,4.25,0.061331967,78.72233002
192,653959613.7,0.919944052,40000000,4.25,0.051129933,76.98604245
193,752995090.2,0.837369039,40000000,4.25,0.06991278,73.09716519
194,707210831.7,0.845726347,40000000,4.25,0.035258219,77.75432922
195,579704127.9,0.840537559,40000000,4.25,0.094979712,93.9739835
196,807190940.1,0.833486427,40000000,4.25,0.015443708,69.4767176
197,679785621.6,0.781207707,40000000,4.25,0.03870949,87.49407196
198,691844354.8,0.879960391,40000000,4.25,0.085049419,75.40954024
199,649853911.7,0.800908637,40000000,4.25,0.007410582,89.99294608
200,773881721.4,0.793663359,40000000,4.25,0.077812695,74.88694628
201,826870086.9,0.804796012,40000000,4.25,0.02165421,70.12926604
202,586540141,0.874520781,40000000,4.25,0.097037693,89.22147973
203,652027145.3,0.847886095,40000000,4.25,0.083800073,83.06846199
204,556429676,0.705826055,40000000,4.25,0.064035892,117.5342377
205,784538564.1,0.844239084,40000000,4.25,0.082611736,69.35762217
206,761052324.1,0.841867344,40000000,4.25,0.008661539,73.08193707
207,708492187.6,0.802341893,40000000,4.25,0.085221745,80.75766572
208,652475402,0.746113949,40000000,4.25,0.03990847,95.4143211
209,756927935.9,0.79866384,40000000,4.25,0.05592377,76.51860131
210,752952141,0.848750624,40000000,4.25,0.097896813,71.59655929
211,687546625.1,0.793271874,40000000,4.25,0.115330186,83.50814929
212,672566067.8,0.905810141,40000000,4.25,0.087007192,75.31886989
213,783992197.9,0.830718039,40000000,4.25,0.077393508,70.63160337
214,686460121.8,0.875244895,40000000,4.25,0.13475538,75.41954036
215,736472270.7,0.847781317,40000000,4.25,0.075636922,73.7093876
216,714070639.5,0.80207442,40000000,4.25,0.087328254,80.10943776
217,719117069.7,0.803026838,40000000,4.25,0.071516974,79.78088071
218,723064537.9,0.756432701,40000000,4.25,0.138850547,82.75820199
219,655166984.5,0.837732882,40000000,4.25,0.11699539,82.94787689
220,751822604.6,0.861616513,40000000,4.25,0.12191166,70.18936898
221,606292448.7,0.761551896,40000000,4.25,0.048881208,100.3679773
222,641081113.8,0.910786644,40000000,4.25,0.095940612,78.40293873
223,610978565.9,0.718417573,40000000,4.25,0.098669125,104.2194784
224,646742230.7,0.815607536,40000000,4.25,0.07312747,87.30400195
225,695729738.2,0.834707479,40000000,4.25,0.10270163,78.68974701
226,833002413.2,0.858881503,40000000,4.25,0.096260023,63.98028507
227,796207200.8,0.759315074,40000000,4.25,0.080463192,76.0272098
228,787324024.4,0.844528754,40000000,4.25,0.019641823,70.22289046
229,739564382.1,0.90625386,40000000,4.25,0.092228463,68.36876573
230,688389982.5,0.76551392,40000000,4.25,0.089883053,87.00859149
231,697019515.1,0.895859536,40000000,4.25,0.066148543,73.88382335
232,724441261,0.764012397,40000000,4.25,0.093724847,82.75802269
233,657652385.3,0.731426086,40000000,4.25,0.087364818,95.38246378
234,653138320,0.850918128,40000000,4.25,0.088044728,82.54016744
235,721715084,0.847617466,40000000,4.25,0.052937,75.67556103
236,727143202.7,0.788817108,40000000,4.25,0.049039956,80.79095556
237,695431755.2,0.829535183,40000000,4.25,0.059448107,80.11239912
238,712397521.4,0.792910129,40000000,4.25,0.042126786,82.184137
239,769704522.3,0.850673408,40000000,4.25,0.101730196,69.80984832
240,629666332.8,0.80190628,40000000,4.25,0.074346626,91.17479127
241,725579478.5,0.93352097,40000000,4.25,0.097755329,67.55331215
242,771067606.3,0.851213893,40000000,4.25,0.083620619,69.97268269
243,796474108.8,0.848945166,40000000,4.25,0.126506894,67.1619607
244,690292934.2,0.759260073,40000000,4.25,0.096554629,87.33095489
245,557106561.1,0.802457222,40000000,4.25,0.076530361,102.9204986
246,743138942,0.765694509,40000000,4.25,0.099296226,80.38128567
247,649997219.1,0.832449805,40000000,4.25,0.082776908,84.89569863
248,740436232.8,0.864625374,40000000,4.25,0.08791231,71.65684186
249,728601326.9,0.796620934,40000000,4.25,0.116543034,78.44637008
250,677076068.3,0.848883182,40000000,4.25,0.092322279,79.72371951
251,699345577.7,0.76547766,40000000,4.25,0.088847794,85.67277946
252,618386238.3,0.86544578,40000000,4.25,0.077358745,85.95451565
253,707054445.1,0.821441615,40000000,4.25,0.091124002,78.91860543
254,645304039.7,0.800651717,40000000,4.25,0.12297899,87.97728932
255,603654378.7,0.813743745,40000000,4.25,0.077752602,93.63707066
256,737766800.5,0.867116539,40000000,4.25,0.096545965,71.54785302
257,682308110.8,0.834797971,40000000,4.25,0.086778448,80.56379935
258,749713817.8,0.761241204,40000000,4.25,0.023113647,81.74136365
259,628559514.6,0.856572351,40000000,4.25,0.041164842,86.24455498
260,688466436.7,0.75956808,40000000,4.25,0.046162626,88.68137381
261,643147559.6,0.837587794,40000000,4.25,0.08261986,85.27702872
262,751851881,0.753041295,40000000,4.25,0.057587389,81.66714475
